qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
0416235,gpt-35_raw,"or(exist(negate(filter(select(scene(), table), color, black), select(scene(), table))), exist(negate(filter(select(scene(), mirror), color, black), select(scene(), mirror))))",asp_nested,bert,10.0,True,v1,17.0
123159,gpt-35_raw,"query(unique(relate_any(select(scene(), this_woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123070,gpt-35_raw,"choose_rel(unique(select(scene(), skier)), ski, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,17.0
123162,gpt-35_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123060,gpt-35_raw,"query(unique(select(scene(), ski)), hposition)",asp_nested,bert,10.0,True,v1,18.0
123214,gpt-35_raw,"query(unique(relate(select(scene()), tree, place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123213,gpt-35_raw,"query(unique(relate(select(scene()), trees, place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123115,gpt-35_raw,"choose_rel(unique(filter(select(scene(), ski), hposition, left)), skier, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,16.0
123116,gpt-35_raw,"query(unique(relate(select(scene()), boot, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123117,gpt-35_raw,"query(unique(relate(select(scene()), boot, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123139,gpt-35_raw,"choose_attr(unique(select(scene(), woman)), hposition, left, right)",asp_nested,bert,10.0,True,v1,17.0
123230,gpt-35_raw,"choose_attr(unique(select(scene(), ground)), color, white, black)",asp_nested,bert,10.0,True,v1,17.0
123086,gpt-35_raw,"query(unique(relate(select(scene()), gloves, person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123085,gpt-35_raw,"query(unique(relate(select(scene(), gloves), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123123,gpt-35_raw,"verify_rel(unique(relate(select(scene(), woman), skier, to_the_left_of, subject)), goggles, wearing, object)",asp_nested,bert,10.0,True,v1,16.0
041020644,gpt-35_raw,"query(unique(select(scene(), book)), hposition)",asp_nested,bert,10.0,True,v1,18.0
041020623,gpt-35_raw,"choose_attr(unique(select(scene(), chair)), vposition, top, bottom)",asp_nested,bert,10.0,True,v1,18.0
041020626,gpt-35_raw,"query(unique(relate_any(filter(select(scene()), vposition, top, books), in_front_of, subject)), name)",asp_nested,bert,10.0,True,v1,15.0
041020627,gpt-35_raw,"query(unique(relate_any(select(scene(), book), in_front_of, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
041020630,gpt-35_raw,"query(unique(relate_any(select(scene(), boy), in_front_of, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123797,gpt-35_raw,"choose_attr(unique(relate(filter(select(scene(), crate), material, wood), any, full, empty)))",asp_nested,bert,10.0,True,v1,17.0
123751,gpt-35_raw,"choose_attr(unique(select(scene(), street)), color, red, gray)",asp_nested,bert,10.0,True,v1,15.0
123867,gpt-35_raw,"or(exist(select(scene(), umbrella)), exist(select(scene(), kite)))",asp_nested,bert,10.0,True,v1,17.0
123768,gpt-35_raw,"query(unique(relate(select(scene()), fruit, on, object)), watercraft)",asp_nested,bert,10.0,True,v1,17.0
10734716,gpt-35_raw,"two_same(unique(select(scene()), cheese), unique(select(scene()), flour), color)",asp_nested,bert,10.0,True,v1,14.0
10735041,gpt-35_raw,"verify_rel(unique(select(scene(), basil)), muffin, in, object)",asp_nested,bert,10.0,True,v1,14.0
10734763,gpt-35_raw,"exist(relate(filter(select(scene(), plate), shape, square), bean, on, subject))",asp_nested,bert,10.0,True,v1,14.0
10735017,gpt-35_raw,"choose_attr(unique(filter(select(scene(), basil), color, green)), hposition, right, left)",asp_nested,bert,10.0,True,v1,16.0
10734770,gpt-35_raw,"query(unique(relate(select(scene()), plate, on, subject)), food)",asp_nested,bert,10.0,True,v1,17.0
10734851,gpt-35_raw,"choose_attr(unique(filter_any(select(scene(), food), burnt)), name, sausage, bread)",asp_nested,bert,10.0,True,v1,15.0
10734938,gpt-35_raw,"exist(negate(filter(select(scene(), plate), shape, square), select(scene(), plate)))",asp_nested,bert,10.0,True,v1,16.0
10735045,gpt-35_raw,"query(unique(relate(select(scene()), vegetable, on, bread)), name)",asp_nested,bert,10.0,True,v1,17.0
10734761,gpt-35_raw,"query(unique(relate(select(scene()), plate, food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734767,gpt-35_raw,"query(unique(relate(select(scene(), plate), sandwich, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734768,gpt-35_raw,"query(unique(relate_any(select(scene()), on, plate)), name)",asp_nested,bert,10.0,True,v1,17.0
10734769,gpt-35_raw,"query(unique(relate(filter(select(scene(), plate), color, white), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10735103,gpt-35_raw,"query(unique(filter_any(select(scene()), food, size, little)), name)",asp_nested,bert,10.0,True,v1,15.0
10735101,gpt-35_raw,"query(unique(filter(select(scene()), food, size, little)), name)",asp_nested,bert,10.0,True,v1,17.0
10735107,gpt-35_raw,"query(unique(relate(select(scene()), plate, on, subject)), food)",asp_nested,bert,10.0,True,v1,17.0
10735106,gpt-35_raw,"query(unique(relate(relate(select(scene()), plate, of, sandwiches), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
10734734,gpt-35_raw,"or(exist(select(scene(), salad)), exist(select(scene(), lettuce)))",asp_nested,bert,10.0,True,v1,16.0
10734814,gpt-35_raw,"query(unique(relate(select(scene()), cheese, on, object), baked_good), name)",asp_nested,bert,10.0,True,v1,17.0
10734819,gpt-35_raw,"negate(unique(relate(select(scene(), bread), food, on, subject)))",asp_nested,bert,10.0,True,v1,17.0
10734968,gpt-35_raw,"query(unique(filter(select(scene(), meat), color, gray)), hposition)",asp_nested,bert,10.0,True,v1,18.0
10734793,gpt-35_raw,"query(unique(filter(select(scene(), cheese), color, white)), hposition)",asp_nested,bert,10.0,True,v1,18.0
10734873,gpt-35_raw,"query(unique(select(scene(), bread)), color)",asp_nested,bert,10.0,True,v1,16.0
10734878,gpt-35_raw,"exist(filter(select(scene(), bread), color, white))",asp_nested,bert,10.0,True,v1,15.0
10735099,gpt-35_raw,"query(unique(filter(select(scene(), food), size, small)), name)",asp_nested,bert,10.0,True,v1,15.0
10734846,gpt-35_raw,"query(unique(negate(filter_any(select(scene(), food), color, brown)), name))",asp_nested,bert,10.0,True,v1,17.0
10734924,gpt-35_raw,"query(unique(relate(select(scene(), sandwiches), plate, of, subject)), shape, square)",asp_nested,bert,10.0,True,v1,16.0
10734751,gpt-35_raw,"query(unique(relate(select(scene(), square_plate), food, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
10734752,gpt-35_raw,"query(unique(relate(select(scene()), food, on, plate)), name)",asp_nested,bert,10.0,True,v1,17.0
10735057,gpt-35_raw,"query(unique(relate(select(scene()), vegetable, above, sausage)), name)",asp_nested,bert,10.0,True,v1,16.0
10735056,gpt-35_raw,"query(unique(relate(select(scene(), meat), vegetable, above, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
10734933,gpt-35_raw,"verify_attr(unique(relate(select(scene(), sandwiches), plate, of, subject)), shape, round)",asp_nested,bert,10.0,True,v1,14.0
10734849,gpt-35_raw,"query(unique(filter_any(select(scene(), baked_good), burnt)), name)",asp_nested,bert,10.0,True,v1,15.0
094001,gpt-35_raw,"query(unique(select(scene(), vehicle)), name)",asp_nested,bert,10.0,True,v1,17.0
094026,gpt-35_raw,"query(unique(select(scene(), can)), hposition)",asp_nested,bert,10.0,True,v1,18.0
093955,gpt-35_raw,"exist(negate(filter(select(scene(), window), state, open), select(scene(), window)))",asp_nested,bert,10.0,True,v1,15.0
093969,gpt-35_raw,"or(exist(filter(select(scene(), can), color, gray)), exist(filter(select(scene(), object), color, gray)))",asp_nested,bert,10.0,True,v1,17.0
094003,gpt-35_raw,"choose_attr(unique(select(scene(), vehicle)), name, train, truck)",asp_nested,bert,10.0,True,v1,16.0
047897,gpt-35_raw,"query(unique(relate_any(select(scene(), building), on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
126104,gpt-35_raw,"query(unique(relate(select(scene()), furniture, to_the_left_of, couch)), name)",asp_nested,bert,10.0,True,v1,17.0
126058,gpt-35_raw,"verify_attr(unique(relate(select(scene(), end_table), magazine, on, subject)), material, metal)",asp_nested,bert,10.0,True,v1,17.0
126054,gpt-35_raw,"select(scene(), magazine)",asp_nested,bert,10.0,True,v1,17.0
126145,gpt-35_raw,"exist(relate(select(scene(), chair), girl, to_the_right_of, subject))",asp_nested,bert,10.0,True,v1,18.0
126192,gpt-35_raw,"query(unique(relate(select(scene()), furniture, to_the_left_of, shelf)), name)",asp_nested,bert,10.0,True,v1,17.0
125995,gpt-35_raw,"and(exist(select(scene(), chair)), exist(select(scene(), lamp)))",asp_nested,bert,10.0,True,v1,18.0
126127,gpt-35_raw,"choose_rel(unique(relate(select(scene()), pillow, looks_tan, subject)), shelf, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,15.0
126176,gpt-35_raw,"choose_rel(unique(filter(select(scene(), pillow), hposition, left)), couch, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,17.0
126181,gpt-35_raw,"query(unique(relate(filter(select(scene(), end_table), vposition, bottom), furniture, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
125967,gpt-35_raw,"exist(negate(filter(select(scene(), pillow), color, maroon), select(scene(), pillow)))",asp_nested,bert,10.0,True,v1,17.0
126255,gpt-35_raw,"select(scene(), chair, hposition, left, relate_any(select(scene(), chair), pillow, on, subject))",asp_nested,bert,10.0,True,v1,17.0
126021,gpt-35_raw,"query(unique(relate(select(scene()), cup, furniture, to_the_left_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
126114,gpt-35_raw,"query(unique(select(scene(), shelf)), hposition)",asp_nested,bert,10.0,True,v1,18.0
126096,gpt-35_raw,"exist(relate(select(scene(), wall), mirror, on, subject))",asp_nested,bert,10.0,True,v1,17.0
126201,gpt-35_raw,"exist(relate(relate(select(scene()), pillow, to_the_right_of, subject), end_table, to_the_right_of, subject), couch, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,15.0
126209,gpt-35_raw,"query(unique(relate(select(scene()), chair, furniture, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
126042,gpt-35_raw,"select(unique(filter(select(scene(), magazine), hposition, left)))",asp_nested,bert,10.0,True,v1,16.0
126003,gpt-35_raw,"query(unique(select(scene(), chair)), hposition)",asp_nested,bert,10.0,True,v1,18.0
0832635,gpt-35_raw,"exist(filter_any(select(scene()), and(grass, unhealthy)))",asp_nested,bert,10.0,True,v1,17.0
0833150,gpt-35_raw,"query(unique(relate(select(scene()), man, animal, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
0833158,gpt-35_raw,"verify_rel(unique(filter(select(scene(), horse), color, brown)), man, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,16.0
0832804,gpt-35_raw,"query(unique(filter(select(scene(), person), pose, standing)), name)",asp_nested,bert,10.0,True,v1,17.0
0833045,gpt-35_raw,"choose_rel(unique(relate(select(scene(), hat), person, wearing, subject)), boy, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,15.0
0832787,gpt-35_raw,"or(exist(filter(select(scene(), hat), color, red)), exist(filter(select(scene(), scarf), color, red)))",asp_nested,bert,10.0,True,v1,17.0
0832586,gpt-35_raw,"all_same(select(scene(), animal), species)",asp_nested,bert,10.0,True,v1,15.0
0832940,gpt-35_raw,"query(unique(relate(select(scene(), man), vehicle, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,15.0
0833029,gpt-35_raw,"query(unique(relate(select(scene()), boot, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0833028,gpt-35_raw,"query(unique(relate(select(scene()), boot, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0832810,gpt-35_raw,"query(or(
    unique(relate(select(scene()), man, doing, standing, object)),
    unique(relate(select(scene()), man, doing, walking, object)
), name)
```)",asp_nested,bert,10.0,True,v1,16.0
0833073,gpt-35_raw,"query(unique(relate(select(scene(), boy), animal, riding, object)), name)",asp_nested,bert,10.0,True,v1,16.0
0832844,gpt-35_raw,"choose_rel(unique(select(scene()), dog), man, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,16.0
0832593,gpt-35_raw,"two_different(unique(select(scene(), truck)), unique(select(scene(), boot)), color)",asp_nested,bert,10.0,True,v1,16.0
0833120,gpt-35_raw,"query(unique(relate_attr(relate_any(select(scene()), vehicle, in_front_of, subject), animal, color, white)), name)",asp_nested,bert,10.0,True,v1,16.0
0833121,gpt-35_raw,"query(unique(relate_any(select(scene()), truck, in_front_of, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0832826,gpt-35_raw,"query(unique(relate(select(scene()), hat, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0832820,gpt-35_raw,"query(unique(relate_any(relate(select(scene()), horse, person, to_the_left_of, subject), holding, object)), name)",asp_nested,bert,10.0,True,v1,16.0
0832821,gpt-35_raw,"query(unique(relate_any(select(scene(), man), holding, object)), name)",asp_nested,bert,10.0,True,v1,17.0
0833069,gpt-35_raw,"query(unique(relate(select(scene(), horse), person, riding, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0833068,gpt-35_raw,"query(unique(relate(select(scene()), horse, riding, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0832888,gpt-35_raw,"verify_rel(unique(select(scene(), horse)), man, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,16.0
0833124,gpt-35_raw,"query(unique(relate(select(scene()), animal, in_front_of, truck)), name)",asp_nested,bert,10.0,True,v1,17.0
0833125,gpt-35_raw,"query(unique(relate_any(select(scene()), horse, in_front_of, object)), name)",asp_nested,bert,10.0,True,v1,17.0
0833128,gpt-35_raw,"query(unique(relate(select(scene(), horse), vehicle, in_front_of, object)), name)",asp_nested,bert,10.0,True,v1,16.0
0833129,gpt-35_raw,"query(unique(relate(select(scene(), horse), vehicle, in_front_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
0832677,gpt-35_raw,"exist(filter(select(scene(), letter), color, yellow))",asp_nested,bert,10.0,True,v1,17.0
0832650,gpt-35_raw,"or(verify_attr(unique(select(scene(), grass)), health, healthy), verify_attr(unique(select(scene(), grass)), health, unhealthy))",asp_nested,bert,10.0,True,v1,15.0
0832860,gpt-35_raw,"choose_rel(unique(relate(select(scene(), horse), person, riding, subject)), man, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,17.0
0833148,gpt-35_raw,"query(unique(relate(select(scene()), man, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
0832898,gpt-35_raw,"choose_attr(unique(select(scene(), boot)), material, leather, rubber)",asp_nested,bert,10.0,True,v1,15.0
0832988,gpt-35_raw,"choose_attr(unique(relate(select(scene(), truck), animal, behind_of, subject)), name, cow, horse)",asp_nested,bert,10.0,True,v1,14.0
0832961,gpt-35_raw,"choose_rel(unique(filter(select(scene(), truck), color, white)), person, to_the_right_of, to_the_left_of, hposition, left)",asp_nested,bert,10.0,True,v1,17.0
0833137,gpt-35_raw,"query(unique(relate(select(scene(), vehicle), cow, in_front_of, subject)) and relate(filter(select(scene(), boy), position, left_of), filter(select(scene(), vehicle), color, white), to_the_left_of, subject))",asp_nested,bert,10.0,True,v1,15.0
175079,gpt-35_raw,"query(unique(filter(select(scene(), clothing), color, green)), name)",asp_nested,bert,10.0,True,v1,16.0
175112,gpt-35_raw,"verify_attr(unique(select(scene(), umbrella)), size, large)",asp_nested,bert,10.0,True,v1,16.0
175059,gpt-35_raw,"query(unique(relate_any(select(scene(), girl), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
175054,gpt-35_raw,"choose_attr(unique(select(scene(), girl)), hposition, right, left)",asp_nested,bert,10.0,True,v1,16.0
041477,gpt-4_raw,"query(unique(relate(select(scene(), shorts), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
041477,gpt-4,man,asp_nested,bert,10.0,True,v6,17.0
041438,gpt-4_raw,"two_different(unique(select(scene(), logo)), unique(select(scene(), roof)), color)",asp_nested,bert,10.0,True,v6,16.0
041438,gpt-4,yes,asp_nested,bert,10.0,True,v6,16.0
041529,gpt-4_raw,"and(exist(select(scene(), fence)), exist(select(scene(), frisbee)))",asp_nested,bert,10.0,True,v6,18.0
041529,gpt-4,no,asp_nested,bert,10.0,True,v6,18.0
041480,gpt-4_raw,"verify_rel(unique(relate(select(scene(), frisbee), man, to_the_right_of, subject)), glasses, wearing, object)",asp_nested,bert,10.0,True,v6,15.0
041480,gpt-4,no,asp_nested,bert,10.0,True,v6,15.0
142457,gpt-4_raw,"choose_attr(unique(select(scene(), shelf)), hposition, right, left)",asp_nested,bert,10.0,True,v6,17.0
142457,gpt-4,left,asp_nested,bert,10.0,True,v6,17.0
142512,gpt-4_raw,"or(exist(filter(select(scene(), bike), color, black)), exist(filter(select(scene(), skateboard), color, black)))",asp_nested,bert,10.0,True,v6,16.0
142512,gpt-4,no,asp_nested,bert,10.0,True,v6,16.0
122286,gpt-4_raw,"verify_rel(unique(relate(select(scene(), train_car), man, in, subject)), newspaper, reading, object)",asp_nested,bert,10.0,True,v6,16.0
122286,gpt-4,no,asp_nested,bert,10.0,True,v6,16.0
122371,gpt-4_raw,"query(unique(select(scene(), lock)), hposition)",asp_nested,bert,10.0,True,v6,18.0
122371,gpt-4,left,asp_nested,bert,10.0,True,v6,18.0
122376,gpt-4_raw,"exist(relate(relate(select(scene(), shirt), person, wearing, subject), girl, to_the_left_of, subject))",asp_nested,bert,10.0,True,v6,16.0
122376,gpt-4,no,asp_nested,bert,10.0,True,v6,16.0
122496,gpt-4_raw,"query(unique(select(scene(), vehicle)), name)",asp_nested,bert,10.0,True,v6,17.0
122496,gpt-4,train_car,asp_nested,bert,10.0,True,v6,17.0
122495,gpt-4_raw,"query(unique(select(scene(), vehicle)), name)",asp_nested,bert,10.0,True,v6,17.0
122495,gpt-4,train_car,asp_nested,bert,10.0,True,v6,17.0
122312,gpt-4_raw,"query(unique(relate(relate(select(scene(), train_car), man, in, subject), object, holding, object)), name)",asp_nested,bert,10.0,True,v6,16.0
122312,gpt-4,book,asp_nested,bert,10.0,True,v6,16.0
122455,gpt-4_raw,"verify_attr(unique(select(scene(), shirt)), color, white)",asp_nested,bert,10.0,True,v6,16.0
122455,gpt-4,no,asp_nested,bert,10.0,True,v6,16.0
122483,gpt-4_raw,"choose_attr(unique(select(scene(), shirt)), any, long_sleeved, sleeveless)",asp_nested,bert,10.0,True,v6,16.0
122483,gpt-4,long_sleeved,asp_nested,bert,10.0,True,v6,16.0
122274,gpt-4_raw,"exist(negate(filter(select(scene(), door), state, open), select(scene(), door)))",asp_nested,bert,10.0,True,v6,15.0
122274,gpt-4,yes,asp_nested,bert,10.0,True,v6,15.0
122309,gpt-4_raw,"verify_rel(unique(select(scene(), girl)), man, to_the_right_of, subject)",asp_nested,bert,10.0,True,v6,15.0
122309,gpt-4,,asp_nested,bert,10.0,True,v6,15.0
122405,gpt-4_raw,"choose_attr(unique(select(scene(), floor)), material, metal, wood)",asp_nested,bert,10.0,True,v6,16.0
122405,gpt-4,metal,asp_nested,bert,10.0,True,v6,16.0
122406,gpt-4_raw,"verify_attr(unique(select(scene(), floor)), color, gray)",asp_nested,bert,10.0,True,v6,16.0
122406,gpt-4,yes,asp_nested,bert,10.0,True,v6,16.0
122464,gpt-4_raw,"and(verify_attr(unique(select(scene(), shirt)), pattern, striped), verify_attr(unique(select(scene(), shirt)), sleeve_length, short_sleeved))",asp_nested,bert,10.0,True,v6,15.0
122464,gpt-4,no,asp_nested,bert,10.0,True,v6,15.0
122338,gpt-4_raw,"verify_rel(unique(select(scene(), man)), train_car, in, object)",asp_nested,bert,10.0,True,v6,16.0
122338,gpt-4,yes,asp_nested,bert,10.0,True,v6,16.0
122336,gpt-4_raw,"choose_attr(unique(relate(select(scene(), man), in, object)), name, carriage, train_car)",asp_nested,bert,10.0,True,v6,15.0
122336,gpt-4,,asp_nested,bert,10.0,True,v6,15.0
122335,gpt-4_raw,"query(unique(relate(select(scene(), man), vehicle, in, object)), name)",asp_nested,bert,10.0,True,v6,17.0
122335,gpt-4,train_car,asp_nested,bert,10.0,True,v6,17.0
122268,gpt-4_raw,"verify_attr(unique(select(scene(), door)), any, closed)",asp_nested,bert,10.0,True,v6,16.0
122268,gpt-4,no,asp_nested,bert,10.0,True,v6,16.0
0416295,gpt-4_raw,"exist(relate(relate(select(scene(), table), plate, above, subject), banana, on, subject))",asp_nested,bert,10.0,True,v6,16.0
0416295,gpt-4,yes,asp_nested,bert,10.0,True,v6,16.0
0416356,gpt-4_raw,"verify_attr(unique(select(scene(), plate)), shape, round)",asp_nested,bert,10.0,True,v6,13.0
0416356,gpt-4,no,asp_nested,bert,10.0,True,v6,13.0
0416290,gpt-4_raw,"choose_attr(unique(relate(select(scene(), table), banana, on, subject)), any, peeled, unpeeled)",asp_nested,bert,10.0,True,v6,13.0
0416290,gpt-4,unpeeled,asp_nested,bert,10.0,True,v6,13.0
0416297,gpt-4_raw,"query(unique(relate(filter(select(scene(), table), color, black), fruit, on, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
0416297,gpt-4,banana,asp_nested,bert,10.0,True,v6,17.0
0416211,gpt-4_raw,"query(unique(relate_any(select(scene(), plate), on, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
0416211,gpt-4,banana,asp_nested,bert,10.0,True,v6,17.0
0416216,gpt-4_raw,"exist(relate(relate(filter(select(scene(), object), color, white), table, on_top_of, object), fork, on, subject))",asp_nested,bert,10.0,True,v6,17.0
0416216,gpt-4,no,asp_nested,bert,10.0,True,v6,17.0
0416247,gpt-4_raw,"choose_attr(unique(select(scene(), table)), color, tan, black)",asp_nested,bert,10.0,True,v6,17.0
0416247,gpt-4,black,asp_nested,bert,10.0,True,v6,17.0
0416338,gpt-4_raw,"and(verify_attr(unique(select(scene(), plate)), shape, square), verify_attr(unique(select(scene(), plate)), color, white))",asp_nested,bert,10.0,True,v6,14.0
0416338,gpt-4,yes,asp_nested,bert,10.0,True,v6,14.0
0416286,gpt-4_raw,"query(unique(filter_any(select(scene(), fruit), attached)), name)",asp_nested,bert,10.0,True,v6,17.0
0416286,gpt-4,banana,asp_nested,bert,10.0,True,v6,17.0
0416235,gpt-4_raw,"or(exist(negate(filter(select(scene(), table), color, black), select(scene(), table))), exist(negate(filter(select(scene(), mirror), color, black), select(scene(), mirror))))",asp_nested,bert,10.0,True,v6,17.0
0416235,gpt-4,no,asp_nested,bert,10.0,True,v6,17.0
123159,gpt-4_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v6,17.0
123159,gpt-4,pants,asp_nested,bert,10.0,True,v6,17.0
123070,gpt-4_raw,"choose_rel(unique(select(scene(), skier)), ski, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v6,17.0
123070,gpt-4,to_the_left_of,asp_nested,bert,10.0,True,v6,17.0
123162,gpt-4_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v6,17.0
123162,gpt-4,pants,asp_nested,bert,10.0,True,v6,17.0
123060,gpt-4_raw,"query(unique(select(scene(), ski)), hposition)",asp_nested,bert,10.0,True,v6,18.0
123060,gpt-4,left,asp_nested,bert,10.0,True,v6,18.0
123214,gpt-4_raw,"query(unique(relate(select(scene(), tree), place, on, object)), name)",asp_nested,bert,10.0,True,v6,17.0
123214,gpt-4,,asp_nested,bert,10.0,True,v6,17.0
123213,gpt-4_raw,"query(unique(relate(select(scene(), tree), place, on, object)), name)",asp_nested,bert,10.0,True,v6,17.0
123213,gpt-4,,asp_nested,bert,10.0,True,v6,17.0
123115,gpt-4_raw,"choose_rel(unique(filter(select(scene(), ski), hposition, left)), skier, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v6,16.0
123115,gpt-4,to_the_right_of,asp_nested,bert,10.0,True,v6,16.0
123116,gpt-4_raw,"query(unique(relate(select(scene(), boot), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
123116,gpt-4,skier,asp_nested,bert,10.0,True,v6,17.0
123117,gpt-4_raw,"query(unique(relate(select(scene(), boot), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
123117,gpt-4,skier,asp_nested,bert,10.0,True,v6,17.0
123139,gpt-4_raw,"choose_attr(unique(select(scene(), woman)), hposition, left, right)",asp_nested,bert,10.0,True,v6,17.0
123139,gpt-4,right,asp_nested,bert,10.0,True,v6,17.0
123230,gpt-4_raw,"choose_attr(unique(select(scene(), ground)), color, white, black)",asp_nested,bert,10.0,True,v6,17.0
123230,gpt-4,white,asp_nested,bert,10.0,True,v6,17.0
123086,gpt-4_raw,"query(unique(relate(select(scene(), glove), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
123086,gpt-4,skier,asp_nested,bert,10.0,True,v6,17.0
123085,gpt-4_raw,"query(unique(relate(select(scene(), gloves), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
123085,gpt-4,,asp_nested,bert,10.0,True,v6,17.0
123123,gpt-4_raw,"verify_rel(unique(relate(select(scene(), woman), skier, to_the_left_of, subject)), goggles, wearing, object)",asp_nested,bert,10.0,True,v6,16.0
123123,gpt-4,yes,asp_nested,bert,10.0,True,v6,16.0
041020644,gpt-4_raw,"query(unique(select(scene(), book)), hposition)",asp_nested,bert,10.0,True,v6,18.0
041020644,gpt-4,right,asp_nested,bert,10.0,True,v6,18.0
041020623,gpt-4_raw,"choose_attr(unique(select(scene(), chair)), vposition, top, bottom)",asp_nested,bert,10.0,True,v6,18.0
041020623,gpt-4,top,asp_nested,bert,10.0,True,v6,18.0
041020626,gpt-4_raw,"query(unique(relate(filter(select(scene(), books), vposition, top), person, in_front_of, subject)), name)",asp_nested,bert,10.0,True,v6,15.0
041020626,gpt-4,,asp_nested,bert,10.0,True,v6,15.0
041020627,gpt-4_raw,"query(unique(relate(select(scene(), book), person, in_front_of, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
041020627,gpt-4,boy,asp_nested,bert,10.0,True,v6,17.0
041020630,gpt-4_raw,"query(unique(relate_any(select(scene(), boy), in_front_of, object)), name)",asp_nested,bert,10.0,True,v6,17.0
041020630,gpt-4,book,asp_nested,bert,10.0,True,v6,17.0
123797,gpt-4_raw,"choose_attr(unique(select(scene(), crate)), any, full, empty)",asp_nested,bert,10.0,True,v6,17.0
123797,gpt-4,full,asp_nested,bert,10.0,True,v6,17.0
123751,gpt-4_raw,"choose_attr(unique(select(scene(), street)), color, red, gray)",asp_nested,bert,10.0,True,v6,15.0
123751,gpt-4,gray,asp_nested,bert,10.0,True,v6,15.0
123867,gpt-4_raw,"or(exist(select(scene(), umbrella)), exist(select(scene(), kite)))",asp_nested,bert,10.0,True,v6,17.0
123867,gpt-4,no,asp_nested,bert,10.0,True,v6,17.0
123768,gpt-4_raw,"query(unique(relate(select(scene(), fruit), watercraft, on, object)), name)",asp_nested,bert,10.0,True,v6,17.0
123768,gpt-4,boat,asp_nested,bert,10.0,True,v6,17.0
10734716,gpt-4_raw,"negate(two_same(unique(select(scene(), cheese)), unique(select(scene(), flour)), color))",asp_nested,bert,10.0,True,v6,14.0
10734716,gpt-4,,asp_nested,bert,10.0,True,v6,14.0
